  500.01   5.1536133E-29
  500.02   6.0539840E-29
  500.03   7.2529491E-29
  500.04   8.9075245E-29
  500.05   1.1295732E-28
  500.06   1.4949608E-28
  500.07   2.0996803E-28
  500.08   3.2191159E-28
  500.09   5.6850344E-28
  500.10   1.3116189E-27
  500.11   6.3100469E-27
  500.12   5.6831860E-26
  500.13   4.1754370E-27
  500.14   1.1006629E-27
  500.15   5.2576929E-28
  500.16   3.2562259E-28
  500.17   2.3718399E-28
  500.18   1.9504152E-28
  500.19   1.7737390E-28
  500.20   1.7639082E-28
  500.21   1.9082281E-28
  500.22   2.2486692E-28
  500.23   2.9197227E-28
  500.24   4.3110078E-28
  500.25   7.8592327E-28
  500.26   2.3244569E-27
  500.27   3.0448443E-26
  500.28   6.8457421E-27
  500.29   2.5074599E-27
  500.30   1.1161161E-26
  500.31   2.9513813E-26
  500.32   2.4520678E-27
  500.33   9.1648808E-28
  500.34   5.6809284E-28
  500.35   4.7361709E-28
  500.36   5.0670798E-28
  500.37   7.0054188E-28
  500.38   1.3426618E-27
  500.39   4.8510571E-27
  500.40   6.5931710E-26
  500.41   7.5765733E-27
  500.42   1.5843683E-27
  500.43   7.0214494E-28
  500.44   4.1060062E-28
  500.45   2.7936999E-28
  500.46   2.1000199E-28
  500.47   1.7009347E-28
  500.48   1.4661509E-28
  500.49   1.3491629E-28
  500.50   1.3052313E-28
  500.51   1.3371017E-28
  500.52   1.4621768E-28
  500.53   1.7254944E-28
  500.54   2.2363573E-28
  500.55   3.2820818E-28
  500.56   5.7984063E-28
  500.57   1.4426108E-27
  500.58   1.0125128E-26
  500.59   3.0862702E-26
  500.60   2.3197503E-27
  500.61   7.4660951E-28
  500.62   3.7717812E-28
  500.63   2.3407738E-28
  500.64   1.6390757E-28
  500.65   1.2438588E-28
  500.66   1.0003409E-28
  500.67   8.4094709E-29
  500.68   7.3238361E-29
  500.69   6.5675734E-29
  500.70   6.0382651E-29
  500.71   5.6747703E-29
  500.72   5.4399032E-29
  500.73   5.3113999E-29
  500.74   5.2619684E-29
  500.75   5.3428030E-29
  500.76   5.4975263E-29
  500.77   5.7614569E-29
  500.78   6.1515551E-29
  500.79   6.8797985E-29
  500.80   7.6503164E-29
  500.81   8.7663246E-29
  500.82   1.0399027E-28
  500.83   1.2906111E-28
  500.84   1.7045877E-28
  500.85   2.4669394E-28
  500.86   4.1366651E-28
  500.87   9.1476067E-28
  500.88   4.2828211E-27
  500.89   3.7674374E-26
  500.90   2.8249793E-27
  500.91   7.8424505E-28
  500.92   4.0678712E-28
  500.93   2.8110219E-28
  500.94   2.3136913E-28
  500.95   2.1715211E-28
  500.96   2.2458253E-28
  500.97   2.5150911E-28
  500.98   3.0270494E-28
  500.99   3.9230408E-28
  501.00   5.5500274E-28
  501.01   8.8592894E-28
  501.02   1.7234718E-27
  501.03   5.1140850E-27
  501.04   6.2291590E-26
  501.05   2.9860438E-26
  501.06   3.8553094E-27
  501.07   1.6393053E-27
  501.08   1.1450298E-27
  501.09   1.2513582E-27
  501.10   2.4492833E-27
  501.11   1.7614510E-26
  501.12   3.6186698E-26
  501.13   3.0704364E-27
  501.14   1.0827301E-27
  501.15   5.8386111E-28
  501.16   3.8211711E-28
  501.17   2.7980642E-28
  501.18   2.2271688E-28
  501.19   1.8610918E-28
  501.20   1.6216389E-28
  501.21   1.4638297E-28
  501.22   1.3758258E-28
  501.23   1.3453110E-28
  501.24   1.3228984E-28
  501.25   1.3338034E-28
  501.26   1.3775580E-28
  501.27   1.4583311E-28
  501.28   1.5850468E-28
  501.29   1.7740267E-28
  501.30   2.0547244E-28
  501.31   2.4826139E-28
  501.32   3.1870527E-28
  501.33   4.4055592E-28
  501.34   6.9257855E-28
  501.35   1.3882628E-27
  501.36   5.3292809E-27
  501.37   5.9155830E-26
  501.38   5.7504719E-27
  501.39   2.3053419E-27
  501.40   3.6355189E-27
  501.41   3.3814008E-26
  501.42   2.5391287E-26
  501.43   2.9585759E-27
  501.44   1.2344578E-27
  501.45   7.8425940E-28
  501.46   6.4359044E-28
  501.47   6.4487308E-28
  501.48   8.0613637E-28
  501.49   1.3618882E-27
  501.50   4.1172501E-27
  501.51   5.5900354E-26
  501.52   1.0383140E-26
  501.53   1.9436593E-27
  501.54   9.2035495E-28
  501.55   6.1606513E-28
  501.56   4.9611539E-28
  501.57   4.5265010E-28
  501.58   4.5367835E-28
  501.59   4.9435750E-28
  501.60   5.8236644E-28
  501.61   7.5544817E-28
  501.62   1.1247579E-27
  501.63   2.1419992E-27
  501.64   7.9456855E-27
  501.65   7.0696025E-26
  501.66   4.3045163E-26
  501.67   1.3886481E-26
  501.68   2.8171143E-27
  501.69   1.7189838E-27
  501.70   1.7053332E-27
  501.71   2.6588904E-27
  501.72   9.0809426E-27
  501.73   1.1007108E-25
  501.74   1.0029737E-26
  501.75   2.7950392E-27
  501.76   1.7610629E-27
  501.77   1.6473650E-27
  501.78   2.0954410E-27
  501.79   3.9386252E-27
  501.80   2.0868469E-26
  501.81   8.4028086E-26
  501.82   8.1118127E-27
  501.83   7.5014293E-27
  501.84   4.2098173E-26
  501.85   1.1039640E-25
  501.86   6.1950425E-26
  501.87   7.2815527E-27
  501.88   3.1793019E-27
  501.89   2.0740451E-27
  501.90   1.6984748E-27
  501.91   1.6704227E-27
  501.92   2.0141998E-27
  501.93   3.4572499E-27
  501.94   1.9624818E-26
  501.95   3.6888700E-26
  501.96   5.8354570E-27
  501.97   7.6785578E-27
  501.98   6.3805833E-26
  501.99   2.4631573E-26
  502.00   1.7632331E-25
  502.01   8.7839130E-26
  502.02   3.0173129E-26
  502.03   1.0127642E-26
  502.04   2.0313872E-26
  502.05   1.2533733E-25
  502.06   6.9947455E-26
  502.07   1.4676973E-25
  502.08   4.4082658E-26
  502.09   1.9784878E-25
  502.10   1.6465498E-26
  502.11   5.7726994E-27
  502.12   3.4495230E-27
  502.13   2.6973049E-27
  502.14   2.6529038E-27
  502.15   3.4673083E-27
  502.16   7.1678971E-27
  502.17   5.0571738E-26
  502.18   1.0738258E-25
  502.19   9.9867020E-27
  502.20   5.9773450E-27
  502.21   3.3353851E-26
  502.22   2.1478429E-26
  502.23   3.1542441E-27
  502.24   1.5218458E-27
  502.25   1.0039078E-27
  502.26   7.5796413E-28
  502.27   6.1671749E-28
  502.28   5.2547628E-28
  502.29   4.6446821E-28
  502.30   4.2108381E-28
  502.31   3.9176659E-28
  502.32   3.7229899E-28
  502.33   3.6474400E-28
  502.34   3.6106299E-28
  502.35   3.6560921E-28
  502.36   3.7982384E-28
  502.37   4.1210179E-28
  502.38   4.5734029E-28
  502.39   5.3814553E-28
  502.40   6.8578573E-28
  502.41   9.7331312E-28
  502.42   1.7271473E-27
  502.43   5.1402531E-27
  502.44   6.8316420E-26
  502.45   1.4702289E-26
  502.46   2.7580904E-27
  502.47   1.4138740E-27
  502.48   1.0481961E-27
  502.49   9.4887373E-28
  502.50   9.7664154E-28
  502.51   1.1030907E-27
  502.52   1.3534623E-27
  502.53   1.8197848E-27
  502.54   2.7759461E-27
  502.55   5.3122452E-27
  502.56   2.0186857E-26
  502.57   1.2396038E-25
  502.58   1.1968919E-25
  502.59   4.7890983E-26
  502.60   1.9803109E-25
  502.61   1.7364691E-26
  502.62   5.5540753E-27
  502.63   3.0701481E-27
  502.64   2.1499017E-27
  502.65   1.7512491E-27
  502.66   1.6069969E-27
  502.67   1.6399517E-27
  502.68   1.8613173E-27
  502.69   2.3876491E-27
  502.70   3.6353563E-27
  502.71   7.6199637E-27
  502.72   4.5256263E-26
  502.73   1.2556753E-25
  502.74   2.1200252E-26
  502.75   1.0094187E-25
  502.76   1.8020132E-25
  502.77   1.6547899E-26
  502.78   6.7776110E-27
  502.79   6.8584244E-27
  502.80   4.9857908E-26
  502.81   6.7333842E-27
  502.82   2.4105722E-27
  502.83   1.6305753E-27
  502.84   1.3369439E-27
  502.85   1.2050691E-27
  502.86   1.1590671E-27
  502.87   1.1719394E-27
  502.88   1.2377288E-27
  502.89   1.3630451E-27
  502.90   1.5690743E-27
  502.91   1.9040538E-27
  502.92   2.4894409E-27
  502.93   3.6564030E-27
  502.94   6.9446176E-27
  502.95   3.4539270E-26
  502.96   1.7037869E-25
  502.97   1.7856608E-26
  502.98   3.1805831E-26
  502.99   1.7693508E-25
  503.00   1.7505358E-25
  503.01   1.1140969E-25
  503.02   2.8547704E-25
  503.03   1.0668970E-25
  503.04   2.0410909E-26
  503.05   1.8471139E-26
  503.06   1.1638360E-25
  503.07   8.2832356E-26
  503.08   1.0972163E-25
  503.09   4.3757873E-25
  503.10   3.3355498E-26
  503.11   1.1011228E-26
  503.12   5.8638329E-27
  503.13   3.8381671E-27
  503.14   2.8362861E-27
  503.15   2.2679742E-27
  503.16   1.9299069E-27
  503.17   1.7328550E-27
  503.18   1.6399879E-27
  503.19   1.6376230E-27
  503.20   1.7419814E-27
  503.21   2.0127512E-27
  503.22   2.6293500E-27
  503.23   4.2265448E-27
  503.24   1.1257262E-26
  503.25   1.2197877E-25
  503.26   3.9095399E-26
  503.27   1.9181491E-25
  503.28   4.5404850E-26
  503.29   7.4735706E-27
  503.30   3.6966119E-27
  503.31   2.5242591E-27
  503.32   2.0356469E-27
  503.33   1.8280850E-27
  503.34   1.7944803E-27
  503.35   1.8784623E-27
  503.36   2.1194123E-27
  503.37   2.6594609E-27
  503.38   4.0098818E-27
  503.39   9.7856643E-27
  503.40   1.0099770E-25
  503.41   1.0805640E-25
  503.42   1.2913621E-26
  503.43   1.1292740E-26
  503.44   4.4155199E-26
  503.45   2.3221289E-25
  503.46   2.9320613E-26
  503.47   6.0605363E-26
  503.48   8.6289239E-27
  503.49   5.4812771E-27
  503.50   5.1624909E-27
  503.51   5.8651223E-27
  503.52   7.8090502E-27
  503.53   1.3050154E-26
  503.54   3.9889990E-26
  503.55   3.5386852E-25
  503.56   1.0082140E-25
  503.57   3.0438173E-25
  503.58   1.2277989E-25
  503.59   5.0700160E-25
  503.60   4.3477550E-25
  503.61   4.3848330E-25
  503.62   4.1726648E-26
  503.63   4.3898273E-26
  503.64   1.3230951E-25
  503.65   3.5846312E-26
  503.66   1.6636661E-25
  503.67   3.1523008E-25
  503.68   6.1232228E-25
  503.69   7.8554062E-26
  503.70   2.3644731E-25
  503.71   7.2907774E-25
  503.72   2.4281169E-25
  503.73   3.8877819E-26
  503.74   1.8209177E-26
  503.75   1.7590580E-26
  503.76   4.6956620E-26
  503.77   4.7213191E-25
  503.78   3.6803190E-26
  503.79   1.6139920E-26
  503.80   5.4062965E-26
  503.81   3.8173124E-26
  503.82   1.1567992E-26
  503.83   1.1503890E-26
  503.84   1.5477003E-26
  503.85   2.7629542E-26
  503.86   8.8832942E-26
  503.87   1.4331373E-24
  503.88   1.6967159E-25
  503.89   5.7403131E-26
  503.90   9.7392468E-26
  503.91   1.0356798E-24
  503.92   4.3064979E-25
  503.93   1.2345213E-25
  503.94   3.5432730E-26
  503.95   3.0841963E-26
  503.96   8.8526066E-26
  503.97   6.3940282E-25
  503.98   6.1071479E-26
  503.99   2.1206962E-26
  504.00   1.7987818E-26
  504.01   5.4982992E-26
  504.02   1.6303648E-25
  504.03   2.3208401E-25
  504.04   3.5107978E-26
  504.05   8.7886484E-26
  504.06   1.4713263E-26
  504.07   1.2764201E-26
  504.08   2.2010594E-26
  504.09   1.5253881E-25
  504.10   1.6662798E-25
  504.11   3.3974750E-25
  504.12   9.8125254E-26
  504.13   1.9712201E-26
  504.14   1.2859707E-26
  504.15   1.6957183E-26
  504.16   1.0312171E-25
  504.17   2.2049317E-25
  504.18   2.5590453E-26
  504.19   1.9245470E-26
  504.20   1.4533402E-25
  504.21   5.9488269E-26
  504.22   1.1863108E-26
  504.23   7.8614945E-27
  504.24   7.7415730E-27
  504.25   9.9829642E-27
  504.26   1.8600723E-26
  504.27   1.1232027E-25
  504.28   5.3623751E-25
  504.29   9.6796619E-26
